date_of_purchase,name_of_purchaser,Prefix,bond_number,denominations
10-Jul-23,RASHMI CEMENT LTD,OC,12793,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,OC,12789,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,OC,12787,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,OC,12791,"1,00,00,000"
10-Jul-23,REPALLY ASHOK,OL,23804,"1,00,000"
10-Jul-23,REPALLY ASHOK,OL,23808,"1,00,000"
10-Jul-23,REPALLY ASHOK,OL,23810,"1,00,000"
10-Jul-23,REPALLY ASHOK,OL,23806,"1,00,000"
10-Jul-23,REPALLY ASHOK,OL,23802,"1,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,OC,12784,"1,00,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,TL,15199,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,TL,15201,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,TL,15205,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,TL,15197,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,TL,15203,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,OC,12796,"1,00,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,TL,15209,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,TL,15215,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,TL,15207,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,TL,15213,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,TL,15211,"10,00,000"
10-Jul-23,SAGI VENKATA RAMAKRISHNA RAJU,OC,14644,"1,00,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,OC,12785,"1,00,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,TL,15206,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,TL,15210,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,TL,15208,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,TL,15202,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,TL,15204,"10,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14652,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14669,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14671,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14650,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14683,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14654,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14656,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14673,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14685,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14679,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14665,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14661,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14681,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14659,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14663,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14646,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14648,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14675,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14677,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,OC,14667,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,OC,523,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,OC,526,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,OC,532,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,OC,530,"1,00,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23835,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23821,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23815,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23825,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23829,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23833,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23803,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23831,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23849,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23827,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23839,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23823,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23797,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23845,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23799,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23801,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23819,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23837,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23817,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23841,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23813,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23847,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23843,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23795,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,OL,23811,"1,00,000"
10-Jul-23,VERTEX VEGA DEVELOPERS LLP,OC,14642,"1,00,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,TL,14068,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,TL,14072,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,TL,14066,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,TL,14070,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28783,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28785,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28779,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28787,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28781,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28789,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28793,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,OL,28791,"1,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,TL,15236,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,TL,15230,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,TL,15234,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,TL,15228,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,TL,15232,"10,00,000"
10-Jul-23,VIPUL CHAMPAKLAL SHAH,OC,14992,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13197,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13193,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13187,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13199,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13181,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13195,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13183,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,OC,13189,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,OC,14997,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,OC,14995,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,OC,15003,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,OC,15001,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,OC,14999,"1,00,00,000"
11-Jul-23,BSCPL INFRASTRUCTURE LIMITED,OC,14684,"1,00,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,TL,7385,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,TL,7391,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,TL,7383,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,TL,7387,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,TL,7381,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,TL,7389,"10,00,000"
11-Jul-23,GURRAM MOUNIKA,TL,7363,"10,00,000"
11-Jul-23,GURRAM MOUNIKA,TL,7365,"10,00,000"
11-Jul-23,GURRAM RAVI,TL,7369,"10,00,000"
11-Jul-23,GURRAM RAVI,TL,7367,"10,00,000"
11-Jul-23,HERALD BEVERAGES PRIVATE LIMITED,OC,12839,"1,00,00,000"
11-Jul-23,HERALD BEVERAGES PRIVATE LIMITED,OC,12841,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14668,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14672,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14666,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14674,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14662,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14670,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14664,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14682,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14658,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,OC,14660,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14680,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14676,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14720,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14722,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14714,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14718,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14716,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14724,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14678,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,OC,14712,"1,00,00,000"
11-Jul-23,INDIA EXPOSITION MART LTD,TL,14071,"10,00,000"
11-Jul-23,MAHABIR BANKA,TL,15237,"10,00,000"
11-Jul-23,MAHABIR BANKA,TL,15245,"10,00,000"
11-Jul-23,MAHABIR BANKA,TL,15239,"10,00,000"
11-Jul-23,MAHABIR BANKA,TL,15241,"10,00,000"
11-Jul-23,MAHABIR BANKA,TL,15243,"10,00,000"
11-Jul-23,MANITHEJ ENTERPRISES,TL,7379,"10,00,000"
11-Jul-23,MONALISA BOTTLING INDUSTRIES PVT LTD,OC,12832,"1,00,00,000"
11-Jul-23,MUPPANA VENKATA RAO,TL,2666,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,TL,2652,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,TL,2671,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,TL,2605,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,OL,11005,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,OL,11057,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,OL,11029,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,OL,11002,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,OL,11038,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,TL,7375,"10,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,TL,7377,"10,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,OL,23800,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,OL,23798,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,OL,23818,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,OL,23816,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,OL,23796,"1,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,TL,7357,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,TL,7361,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,TL,7355,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,TL,7353,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,TL,7359,"10,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,TL,7373,"10,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,TL,7371,"10,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,OL,23822,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,OL,23828,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,OL,23826,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,OL,23820,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,OL,23824,"1,00,000"
11-Jul-23,RANJIT BUILDCON LIMITED,OC,13185,"1,00,00,000"
11-Jul-23,RANJIT BUILDCON LIMITED,OC,13179,"1,00,00,000"
11-Jul-23,RANJIT PROJECTS PRIVATE LIMITED,OC,13198,"1,00,00,000"
11-Jul-23,RANJIT TOLL ROAD PRIVATE LIMITED,OC,13196,"1,00,00,000"
11-Jul-23,RANJIT TOLL ROAD PRIVATE LIMITED,OC,13191,"1,00,00,000"
11-Jul-23,RAUNAK GUPTA,TL,15242,"10,00,000"
11-Jul-23,RAUNAK GUPTA,TL,15238,"10,00,000"
11-Jul-23,RAUNAK GUPTA,TL,15244,"10,00,000"
11-Jul-23,RAUNAK GUPTA,TL,15240,"10,00,000"
11-Jul-23,RAUNAK GUPTA,TL,15246,"10,00,000"
11-Jul-23,RPSG VENTURES LIMITED,OC,12836,"1,00,00,000"
11-Jul-23,RPSG VENTURES LIMITED,OC,12838,"1,00,00,000"
11-Jul-23,RPSG VENTURES LIMITED,OC,12834,"1,00,00,000"
11-Jul-23,SANDEEP AUTO LINES,OC,12828,"1,00,00,000"
11-Jul-23,SANDEEP AUTO LINES,OC,12830,"1,00,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,OC,14993,"1,00,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,TL,15366,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,TL,15364,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,TL,15362,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,TL,15360,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,TL,15358,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12850,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12846,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12842,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12848,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12844,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12840,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,OC,12852,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15253,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15259,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15257,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15247,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15249,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15255,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15261,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,TL,15251,"10,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15542,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15008,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15548,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15014,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15004,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15558,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15550,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15556,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15562,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15006,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15010,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15530,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15532,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15568,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15016,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15552,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15018,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15526,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15534,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15022,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15024,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15528,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15564,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15540,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15012,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15538,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15544,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15572,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15566,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15546,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15560,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15020,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15554,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15536,"1,00,00,000"
11-Jul-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,15570,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13905,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13907,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13903,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13901,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13909,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13935,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13927,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13941,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13915,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13921,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13925,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13947,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13923,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13949,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13919,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13943,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13913,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13939,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13917,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13931,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13945,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13929,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13933,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13937,"1,00,00,000"
11-Jul-23,VEDANTA LIMITED,OC,13911,"1,00,00,000"
11-Jul-23,VIVA HIGHWAYS  LTD,OC,15000,"1,00,00,000"
11-Jul-23,VIVA HIGHWAYS  LTD,OC,15002,"1,00,00,000"
11-Jul-23,VIVA HIGHWAYS  LTD,OC,14994,"1,00,00,000"
11-Jul-23,VIVA HIGHWAYS  LTD,OC,14998,"1,00,00,000"
11-Jul-23,VIVA HIGHWAYS  LTD,OC,14996,"1,00,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15258,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15262,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15254,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15266,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15268,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15264,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15248,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15250,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15260,"10,00,000"
12-Jul-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15256,"10,00,000"
12-Jul-23,ALA RAMANJANEYULU,OL,23861,"1,00,000"
12-Jul-23,ALA RAMANJANEYULU,OL,23863,"1,00,000"
12-Jul-23,ALA RAMANJANEYULU,OL,23859,"1,00,000"
12-Jul-23,ALA RAMANJANEYULU,OL,23857,"1,00,000"
12-Jul-23,ALA RAMANJANEYULU,OL,23855,"1,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14091,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14099,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14089,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14087,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14097,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14093,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,TL,14095,"10,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,OL,28816,"1,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,OL,28818,"1,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,OL,28820,"1,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,OL,28814,"1,00,000"
12-Jul-23,AMD ENGINEERING CONSULTANTS,OL,28812,"1,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15009,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15543,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15023,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15535,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15551,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15541,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15025,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15529,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15021,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15007,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15017,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15015,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15019,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15537,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15527,"1,00,00,000"
12-Jul-23,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,OC,15539,"1,00,00,000"
